PRISM Time Series Data
Location:  Lat: 39.0196   Lon: -79.3796   Elev: 1104m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1895-01 - 2018-07
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Feb-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
1899-04,68.09,0.9,7.6,14.3
1899-05,173.62,7.9,13.8,19.7
1899-06,144.39,11.6,17.7,23.7
1899-07,137.96,12.2,18.7,25.2
1899-08,64.95,12.1,18.5,24.9
1899-09,106.73,7.9,14.0,20.0
1899-10,39.64,3.5,10.4,17.2
1899-11,81.07,-1.5,4.0,9.5
1899-12,95.73,-7.9,-2.8,2.3
1900-01,64.08,-7.3,-2.4,2.6
1900-02,114.89,-10.1,-5.0,0.1
1900-03,117.32,-5.2,-0.9,3.4
1900-04,43.64,0.9,6.8,12.8
1900-05,70.70,5.8,13.0,20.2
1900-06,139.95,11.9,17.2,22.4
1900-07,138.94,12.8,19.1,25.4
1900-08,98.89,13.7,20.3,26.9
1900-09,40.35,11.5,17.8,24.2
1900-10,83.24,6.0,12.0,18.0
1900-11,146.27,0.3,4.5,8.8
1900-12,71.53,-7.1,-2.4,2.3
1901-01,92.02,-7.4,-2.8,1.7
1901-02,37.52,-11.1,-6.8,-2.5
1901-03,111.57,-3.5,1.4,6.4
1901-04,170.70,-0.3,4.5,9.4
1901-05,170.16,6.4,12.0,17.5
1901-06,119.06,10.5,16.8,23.1
1901-07,92.22,14.9,20.7,26.4
1901-08,129.67,13.1,18.5,23.8
1901-09,73.77,7.7,13.7,19.7
1901-10,17.97,1.9,9.1,16.2
1901-11,88.38,-4.6,-0.1,4.5
1901-12,167.41,-8.5,-3.4,1.8
1902-01,121.83,-9.2,-4.6,0.1
1902-02,83.17,-11.3,-7.2,-3.1
1902-03,125.81,-3.3,2.3,7.8
1902-04,111.12,-0.1,5.5,11.1
1902-05,103.92,7.3,14.0,20.6
1902-06,141.50,8.6,15.4,22.1
1902-07,121.89,12.8,18.8,24.8
1902-08,59.29,9.9,16.5,23.1
1902-09,89.77,7.3,14.2,21.1
1902-10,80.80,4.3,10.2,16.0
1902-11,74.17,1.3,6.9,12.6
1902-12,175.48,-7.3,-2.8,1.6
1903-01,101.63,-8.9,-4.1,0.7
1903-02,181.43,-8.3,-2.5,3.2
1903-03,131.29,0.9,6.1,11.4
1903-04,110.36,0.5,6.7,13.0
1903-05,110.09,6.2,13.4,20.6
1903-06,150.01,8.6,13.9,19.1
1903-07,111.93,11.6,18.1,24.5
1903-08,89.79,11.8,17.4,22.9
1903-09,51.99,7.1,14.0,20.9
1903-10,70.80,3.8,9.2,14.7
1903-11,85.09,-5.3,0.4,6.2
1903-12,59.23,-11.6,-6.2,-0.8
1904-01,88.64,-11.6,-6.0,-0.5
1904-02,73.63,-11.8,-5.9,0.1
1904-03,117.93,-3.2,2.3,7.8
1904-04,91.35,-0.8,4.8,10.5
1904-05,95.27,5.8,12.6,19.4
1904-06,113.22,10.4,16.4,22.4
1904-07,104.22,11.3,17.3,23.4
1904-08,59.84,9.9,16.7,23.5
1904-09,68.69,8.0,15.3,22.6
1904-10,59.59,1.1,8.8,16.4
1904-11,15.71,-4.2,1.7,7.6
1904-12,96.64,-8.7,-3.6,1.4
1905-01,104.30,-10.6,-5.7,-0.8
1905-02,73.37,-12.2,-7.4,-2.5
1905-03,138.59,-2.0,3.8,9.5
1905-04,92.94,0.6,7.2,13.8
1905-05,126.53,7.3,13.8,20.3
1905-06,116.57,11.3,17.1,23.0
1905-07,162.19,13.1,18.4,23.8
1905-08,106.48,11.8,17.3,22.9
1905-09,61.72,8.1,14.7,21.3
1905-10,145.49,2.7,9.2,15.7
1905-11,86.40,-2.8,2.5,7.8
1905-12,85.60,-6.2,-1.5,3.1
1906-01,119.19,-4.3,0.0,4.4
1906-02,54.96,-10.2,-3.6,3.0
1906-03,152.49,-5.1,-1.4,2.3
1906-04,141.44,1.4,8.0,14.5
1906-05,71.86,5.6,12.8,20.0
1906-06,129.42,11.6,17.4,23.3
1906-07,93.37,12.5,17.9,23.4
1906-08,159.28,14.9,19.4,23.9
1906-09,94.49,11.2,16.8,22.3
1906-10,84.44,4.3,8.7,13.2
1906-11,62.36,-1.5,4.0,9.6
1906-12,151.70,-5.4,-0.9,3.5
1907-01,243.39,-5.2,-0.1,5.0
1907-02,94.12,-9.9,-4.6,0.8
1907-03,178.14,-0.3,5.0,10.4
1907-04,97.06,-1.8,3.6,9.1
1907-05,139.85,4.8,11.1,17.3
1907-06,148.53,8.2,13.6,19.0
1907-07,233.32,12.2,18.0,23.8
1907-08,143.21,10.6,16.4,22.1
1907-09,125.97,9.8,15.2,20.6
1907-10,95.75,0.2,6.6,13.1
1907-11,112.46,-1.5,2.4,6.4
1907-12,100.16,-6.6,-1.7,3.2
1908-01,89.47,-9.1,-3.8,1.5
1908-02,121.86,-9.7,-5.3,-1.0
1908-03,176.38,-1.0,4.6,10.1
1908-04,139.57,2.2,8.6,15.0
1908-05,226.61,8.1,12.9,17.6
1908-06,82.64,9.6,16.1,22.6
1908-07,137.98,12.9,18.9,24.8
1908-08,82.33,11.2,16.9,22.6
1908-09,28.60,6.7,14.8,22.9
1908-10,29.14,2.3,9.3,16.3
1908-11,22.87,-2.8,3.6,10.0
1908-12,82.30,-6.0,-1.1,3.9
1909-01,114.26,-5.8,-0.7,4.4
1909-02,121.92,-4.0,1.4,6.7
1909-03,103.25,-4.1,0.7,5.6
1909-04,156.18,1.3,7.5,13.8
1909-05,87.51,5.7,12.1,18.5
1909-06,170.86,12.1,17.6,23.0
1909-07,98.68,10.4,16.8,23.2
1909-08,120.98,10.6,17.0,23.5
1909-09,93.57,7.6,13.8,20.0
1909-10,108.88,0.6,6.8,13.1
1909-11,35.09,0.3,6.5,12.7
1909-12,89.11,-9.8,-5.3,-0.7
1910-01,213.19,-7.0,-2.5,2.1
1910-02,91.66,-8.4,-3.3,1.8
1910-03,18.76,-1.6,5.7,12.9
1910-04,79.88,1.8,8.3,14.9
1910-05,115.76,4.1,10.7,17.4
1910-06,182.86,9.8,15.0,20.2
1910-07,105.57,13.1,18.9,24.7
1910-08,52.39,10.5,17.4,24.3
1910-09,94.65,10.3,16.3,22.3
1910-10,44.76,5.0,11.2,17.3
1910-11,76.01,-3.3,0.1,3.5
1910-12,84.77,-10.3,-5.9,-1.5
1911-01,183.06,-5.1,-0.3,4.5
1911-02,60.77,-5.1,-0.8,3.4
1911-03,89.25,-5.1,0.2,5.5
1911-04,140.11,-0.1,5.3,10.8
1911-05,47.12,7.1,14.9,22.7
1911-06,156.78,11.2,17.2,23.1
1911-07,73.21,11.8,18.7,25.5
1911-08,230.42,12.9,18.7,24.5
1911-09,137.62,11.0,16.6,22.3
1911-10,146.13,5.3,10.2,15.1
1911-11,65.22,-2.5,2.1,6.7
1911-12,97.49,-4.2,0.6,5.4
1912-01,87.28,-12.6,-7.7,-2.7
1912-02,81.73,-10.8,-5.8,-0.7
1912-03,154.96,-4.1,0.8,5.7
1912-04,106.12,2.8,9.4,16.0
1912-05,108.18,7.1,13.4,19.7
1912-06,141.60,8.8,15.5,22.1
1912-07,269.80,12.9,18.4,23.9
1912-08,116.90,10.8,16.3,21.8
1912-09,147.65,11.1,16.9,22.7
1912-10,42.14,3.2,10.1,17.0
1912-11,64.68,-1.2,3.8,8.8
1912-12,88.00,-6.3,-0.7,4.9
1913-01,170.70,-4.0,1.8,7.7
1913-02,75.72,-7.8,-2.8,2.2
1913-03,110.14,-1.6,4.1,9.9
1913-04,83.62,1.4,7.5,13.6
1913-05,194.63,6.0,12.4,18.8
1913-06,97.45,10.1,16.6,23.1
1913-07,181.85,12.7,18.5,24.4
1913-08,86.81,11.7,17.7,23.7
1913-09,92.66,7.2,13.9,20.5
1913-10,147.58,5.2,9.6,14.1
1913-11,149.66,-0.3,4.5,9.2
1913-12,73.02,-5.0,-0.6,3.8
1914-01,107.04,-5.6,-1.3,2.9
1914-02,101.68,-10.7,-5.5,-0.3
1914-03,112.96,-6.2,-1.5,3.2
1914-04,171.41,1.3,7.1,13.0
1914-05,63.41,6.2,12.9,19.7
1914-06,119.12,10.9,17.5,24.1
1914-07,129.23,11.8,17.9,24.0
1914-08,120.48,11.0,17.6,24.2
1914-09,45.37,6.2,13.1,20.1
1914-10,69.80,5.6,10.6,15.5
1914-11,36.62,-2.8,2.9,8.5
1914-12,153.32,-8.4,-4.7,-0.9
1915-01,142.37,-7.1,-3.3,0.6
1915-02,108.34,-5.4,-1.0,3.5
1915-03,51.97,-6.9,-2.8,1.2
1915-04,72.28,1.2,8.8,16.4
1915-05,126.97,6.2,11.8,17.4
1915-06,83.54,8.9,15.2,21.5
1915-07,115.62,11.9,17.9,23.8
1915-08,157.02,11.6,16.7,21.8
1915-09,102.79,9.7,15.6,21.5
1915-10,102.73,5.1,10.9,16.7
1915-11,83.01,-1.3,4.1,9.4
1915-12,111.83,-7.4,-3.4,0.6
1916-01,155.99,-4.8,1.1,7.0
1916-02,126.68,-8.5,-3.3,1.9
1916-03,136.55,-6.1,-0.7,4.6
1916-04,99.06,0.9,6.3,11.8
1916-05,103.12,8.8,14.2,19.7
1916-06,145.55,8.6,14.4,20.1
1916-07,86.60,13.8,19.0,24.2
1916-08,124.80,12.1,18.0,24.0
1916-09,118.57,6.5,13.6,20.7
1916-10,82.24,1.6,8.9,16.2
1916-11,51.87,-2.5,3.7,9.9
1916-12,88.77,-8.2,-2.7,2.8
1917-01,149.42,-7.2,-2.2,2.9
1917-02,94.61,-9.3,-3.7,1.9
1917-03,152.80,-3.6,1.3,6.2
1917-04,69.87,1.0,7.3,13.5
1917-05,140.09,4.8,9.7,14.6
1917-06,92.20,9.6,15.9,22.2
1917-07,118.03,13.1,18.5,23.9
1917-08,75.80,11.7,17.8,24.0
1917-09,74.51,6.7,12.9,19.1
1917-10,101.74,0.2,6.4,12.6
1917-11,27.42,-4.6,1.2,7.0
1917-12,36.28,-13.5,-8.2,-2.8
1918-01,118.57,-13.9,-9.4,-4.9
1918-02,128.41,-7.6,-1.7,4.2
1918-03,115.36,-3.0,4.3,11.5
1918-04,136.18,0.3,6.0,11.7
1918-05,137.61,8.9,15.4,22.0
1918-06,95.17,9.5,15.5,21.5
1918-07,85.83,10.4,16.4,22.3
1918-08,101.38,13.7,19.6,25.5
1918-09,90.28,5.5,11.8,18.0
1918-10,85.77,4.4,11.2,18.0
1918-11,59.73,-2.4,3.1,8.6
1918-12,131.62,-3.5,1.0,5.6
1919-01,105.96,-7.8,-1.6,4.5
1919-02,53.09,-7.3,-2.3,2.7
1919-03,60.28,-3.4,3.1,9.6
1919-04,53.80,0.2,6.8,13.4
1919-05,117.61,6.3,12.2,18.2
1919-06,143.32,11.9,18.0,24.2
1919-07,149.56,12.2,18.5,24.8
1919-08,107.45,10.7,16.6,22.4
1919-09,48.07,7.5,14.9,22.3
1919-10,164.58,8.2,13.7,19.1
1919-11,101.71,-1.8,3.7,9.2
1919-12,116.89,-10.3,-3.9,2.4
1920-01,117.15,-8.7,-4.4,-0.2
1920-02,82.99,-7.9,-4.0,-0.1
1920-03,85.53,-3.6,2.6,8.7
1920-04,136.86,0.7,5.7,10.6
1920-05,80.87,3.8,10.2,16.7
1920-06,138.16,9.2,15.6,22.1
1920-07,153.78,10.4,17.0,23.5
1920-08,130.57,13.6,17.9,22.3
1920-09,80.12,10.1,15.9,21.6
1920-10,34.69,5.2,11.7,18.2
1920-11,105.38,-1.2,2.7,6.6
1920-12,83.39,-5.0,-1.3,2.4
1921-01,92.32,-6.2,-1.3,3.5
1921-02,78.26,-5.1,-0.5,4.1
1921-03,85.24,0.1,7.7,15.2
1921-04,67.98,3.6,9.9,16.3
1921-05,167.07,6.9,11.8,16.7
1921-06,112.02,11.1,17.3,23.5
1921-07,96.76,13.8,19.5,25.2
1921-08,158.10,10.3,16.2,22.1
1921-09,159.32,13.0,18.1,23.2
1921-10,76.98,2.9,9.4,15.9
1921-11,161.22,1.0,5.1,9.1
1921-12,113.00,-4.9,-0.4,4.1
1922-01,98.26,-10.4,-4.6,1.1
1922-02,90.01,-5.5,-0.0,5.5
1922-03,135.75,-2.3,3.2,8.7
1922-04,95.98,1.9,8.2,14.5
1922-05,82.21,7.3,13.9,20.4
1922-06,117.56,11.7,17.5,23.3
1922-07,125.23,12.7,18.4,24.2
1922-08,89.42,9.9,16.2,22.5
1922-09,54.48,7.7,15.5,23.2
1922-10,53.62,2.6,9.9,17.3
1922-11,44.73,-1.5,4.1,9.7
1922-12,122.31,-6.0,-0.1,5.8
1923-01,149.62,-6.6,-2.0,2.5
1923-02,123.35,-8.6,-4.4,-0.1
1923-03,79.72,-4.9,1.9,8.6
1923-04,103.08,-1.3,6.2,13.6
1923-05,64.87,3.4,11.1,18.8
1923-06,152.06,10.5,17.3,24.1
1923-07,117.82,11.4,17.7,24.1
1923-08,88.22,12.7,17.7,22.7
1923-09,96.60,9.4,15.4,21.3
1923-10,27.94,0.6,7.7,14.7
1923-11,104.62,-2.3,2.9,8.1
1923-12,174.86,-2.6,3.0,8.6
1924-01,128.80,-9.4,-3.6,2.2
1924-02,123.24,-8.3,-4.5,-0.7
1924-03,151.06,-4.2,-0.1,4.1
1924-04,105.77,-0.6,5.8,12.1
1924-05,229.88,4.2,9.5,14.8
1924-06,134.32,10.6,16.5,22.3
1924-07,142.58,10.8,17.0,23.2
1924-08,103.64,11.3,17.9,24.5
1924-09,150.81,6.5,12.0,17.5
1924-10,13.54,0.8,8.9,17.0
1924-11,58.77,-2.3,2.8,7.9
1924-12,69.90,-7.7,-2.2,3.3
1925-01,106.38,-9.9,-4.5,0.8
1925-02,56.73,-4.9,1.3,7.5
1925-03,101.24,-3.8,2.7,9.3
1925-04,81.84,1.5,9.0,16.5
1925-05,98.92,3.6,10.0,16.4
1925-06,129.88,11.2,18.2,25.2
1925-07,146.37,11.6,17.8,24.0
1925-08,74.39,9.9,17.1,24.2
1925-09,88.34,11.3,17.8,24.3
1925-10,214.02,3.0,6.4,9.7
1925-11,118.31,-2.9,2.2,7.3
1925-12,36.26,-7.0,-2.7,1.6
1926-01,121.10,-8.4,-3.5,1.5
1926-02,132.09,-6.8,-2.1,2.7
1926-03,114.60,-6.6,-1.6,3.4
1926-04,90.60,-1.2,5.1,11.4
1926-05,66.41,5.5,12.3,19.2
1926-06,109.79,8.9,14.7,20.6
1926-07,129.94,12.1,18.4,24.8
1926-08,254.57,13.7,18.7,23.7
1926-09,167.23,11.2,16.3,21.3
1926-10,147.40,4.7,9.7,14.7
1926-11,82.34,-3.3,2.1,7.6
1926-12,143.77,-6.9,-2.6,1.7
1927-01,136.36,-6.8,-2.6,1.5
1927-02,156.20,-4.0,1.0,6.0
1927-03,83.43,-1.2,4.0,9.2
1927-04,157.75,0.8,6.4,12.0
1927-05,171.32,7.7,12.4,17.2
1927-06,127.32,8.5,14.4,20.3
1927-07,144.29,12.0,18.1,24.2
1927-08,144.21,9.6,15.1,20.6
1927-09,51.71,8.2,15.4,22.6
1927-10,125.52,4.5,11.1,17.8
1927-11,113.94,0.8,5.9,11.0
1927-12,124.07,-6.8,-1.7,3.4
1928-01,87.22,-7.6,-2.5,2.5
1928-02,78.26,-6.8,-2.1,2.5
1928-03,136.47,-4.2,1.3,6.9
1928-04,167.18,-0.2,5.7,11.5
1928-05,96.93,4.4,11.2,18.1
1928-06,205.36,9.9,15.1,20.2
1928-07,124.89,12.6,18.5,24.5
1928-08,136.96,13.7,19.0,24.2
1928-09,71.28,7.1,12.6,18.2
1928-10,52.96,4.0,10.3,16.6
1928-11,117.70,-0.3,4.0,8.3
1928-12,64.67,-7.2,-1.4,4.3
1929-01,97.15,-8.2,-3.2,1.8
1929-02,74.81,-9.5,-4.2,1.1
1929-03,85.71,-2.0,4.5,11.0
1929-04,176.68,2.8,9.1,15.5
1929-05,189.35,6.0,12.0,18.0
1929-06,76.73,9.4,15.9,22.4
1929-07,93.43,11.3,17.6,23.9
1929-08,82.45,10.3,16.9,23.5
1929-09,94.18,8.7,15.5,22.2
1929-10,208.20,2.4,8.1,13.7
1929-11,126.22,-0.2,3.6,7.4
1929-12,86.97,-4.8,-0.1,4.6
1930-01,46.14,-6.6,-1.4,3.8
1930-02,78.43,-5.1,0.8,6.6
1930-03,88.96,-4.8,1.1,6.9
1930-04,83.84,0.7,7.2,13.7
1930-05,65.18,6.8,13.5,20.2
1930-06,101.73,8.8,16.1,23.5
1930-07,61.77,11.2,19.2,27.2
1930-08,47.98,9.5,17.2,24.8
1930-09,32.93,10.0,17.5,25.0
1930-10,24.05,0.0,7.2,14.4
1930-11,35.16,-3.4,2.5,8.4
1930-12,104.80,-8.6,-4.1,0.5
1931-01,62.51,-6.9,-2.1,2.6
1931-02,76.21,-5.9,-1.0,3.8
1931-03,94.63,-4.1,-1.1,2.0
1931-04,100.19,-0.5,6.3,13.2
1931-05,185.15,5.8,12.3,18.7
1931-06,102.22,9.7,16.5,23.3
1931-07,115.23,13.9,20.3,26.6
1931-08,148.40,12.2,17.6,22.9
1931-09,113.22,10.8,17.3,23.7
1931-10,50.30,4.3,10.7,17.1
1931-11,58.85,3.3,8.1,12.8
1931-12,133.88,-1.5,2.9,7.4
1932-01,120.84,-1.6,3.3,8.2
1932-02,124.95,-4.2,1.6,7.4
1932-03,171.76,-6.1,-1.2,3.8
1932-04,83.56,-0.3,6.6,13.4
1932-05,118.86,5.9,12.2,18.6
1932-06,99.40,10.1,16.7,23.4
1932-07,140.72,12.1,18.0,23.9
1932-08,132.24,10.5,18.0,25.5
1932-09,53.33,7.3,14.8,22.2
1932-10,126.25,4.5,9.6,14.7
1932-11,79.22,-2.5,2.4,7.3
1932-12,67.23,-7.1,-0.6,5.8
1933-01,71.53,-3.0,1.8,6.6
1933-02,100.57,-6.9,-1.7,3.5
1933-03,190.82,-4.2,0.2,4.5
1933-04,131.88,1.2,7.8,14.3
1933-05,268.38,9.3,14.4,19.5
1933-06,73.63,10.3,17.3,24.4
1933-07,144.77,11.5,18.0,24.5
1933-08,185.80,12.2,17.5,22.8
1933-09,137.21,11.7,17.0,22.3
1933-10,61.24,2.4,8.8,15.2
1933-11,94.13,-2.7,2.1,6.9
1933-12,122.79,-5.2,0.5,6.2
1934-01,136.08,-5.4,-0.4,4.6
1934-02,59.19,-14.8,-8.6,-2.4
1934-03,116.53,-6.1,0.3,6.6
1934-04,102.41,0.6,7.4,14.1
1934-05,67.82,5.7,13.1,20.4
1934-06,97.81,12.2,18.9,25.5
1934-07,155.03,14.1,20.7,27.3
1934-08,130.93,12.4,17.8,23.2
1934-09,146.27,9.5,15.9,22.4
1934-10,43.32,2.5,9.3,16.1
1934-11,104.95,-0.2,5.3,10.7
1934-12,74.16,-7.3,-2.5,2.3
1935-01,158.24,-8.0,-2.6,2.8
1935-02,72.61,-7.2,-2.2,2.8
1935-03,156.12,-0.5,5.4,11.3
1935-04,93.42,-0.1,5.3,10.7
1935-05,170.82,5.1,10.9,16.6
1935-06,161.42,9.7,15.9,22.1
1935-07,145.52,14.0,19.6,25.3
1935-08,172.61,13.2,18.4,23.6
1935-09,116.38,9.0,14.8,20.7
1935-10,98.96,2.5,9.6,16.6
1935-11,88.09,0.4,5.1,9.9
1935-12,127.85,-9.6,-5.9,-2.2
1936-01,129.83,-10.6,-5.8,-1.0
1936-02,87.15,-11.6,-5.9,-0.3
1936-03,212.64,-2.3,3.3,8.9
1936-04,126.16,-0.6,5.4,11.5
1936-05,74.63,6.0,13.6,21.2
1936-06,86.32,9.6,16.7,23.8
1936-07,182.99,12.4,19.2,26.0
1936-08,127.02,13.2,19.5,25.8
1936-09,49.59,10.1,16.7,23.3
1936-10,132.89,4.7,10.4,16.1
1936-11,68.07,-2.7,2.4,7.6
1936-12,100.59,-5.8,-0.8,4.1
1937-01,214.08,-1.4,3.2,7.8
1937-02,108.54,-7.5,-2.6,2.3
1937-03,88.56,-5.0,-0.1,4.7
1937-04,129.62,0.6,6.2,11.9
1937-05,123.61,6.0,12.0,18.0
1937-06,113.78,11.6,17.4,23.1
1937-07,82.97,12.0,18.2,24.3
1937-08,189.11,13.0,19.2,25.3
1937-09,55.12,7.2,13.5,19.8
1937-10,261.39,3.0,7.8,12.7
1937-11,37.94,-2.5,2.5,7.4
1937-12,77.09,-7.3,-2.7,1.8
1938-01,61.68,-7.1,-2.2,2.7
1938-02,89.22,-4.3,1.1,6.4
1938-03,116.50,-1.1,4.6,10.3
1938-04,82.97,1.6,8.1,14.6
1938-05,196.45,6.3,11.9,17.5
1938-06,143.16,9.3,15.4,21.4
1938-07,199.99,12.8,18.6,24.5
1938-08,56.46,12.2,18.8,25.4
1938-09,100.22,9.6,14.6,19.6
1938-10,30.60,2.3,9.7,17.2
1938-11,111.28,-3.0,4.3,11.6
1938-12,52.54,-6.8,-2.3,2.3
1939-01,117.03,-5.9,-1.1,3.6
1939-02,141.39,-5.4,0.0,5.5
1939-03,122.25,-2.4,3.2,8.9
1939-04,159.60,0.2,5.8,11.4
1939-05,54.15,6.5,13.5,20.4
1939-06,195.82,12.6,18.2,23.8
1939-07,160.44,11.9,17.4,22.8
1939-08,51.01,12.3,18.4,24.5
1939-09,81.87,8.7,16.2,23.8
1939-10,105.76,2.9,9.9,16.8
1939-11,33.72,-2.7,2.1,6.9
1939-12,70.28,-5.5,-0.8,3.9
1940-01,39.45,-13.6,-9.5,-5.4
1940-02,104.68,-7.5,-2.8,2.0
1940-03,104.55,-4.9,-0.3,4.4
1940-04,167.68,-0.5,5.4,11.4
1940-05,153.01,5.7,12.0,18.2
1940-06,142.91,12.0,17.4,22.8
1940-07,127.26,11.8,18.0,24.1
1940-08,136.19,12.3,17.2,22.2
1940-09,114.51,5.9,12.6,19.3
1940-10,64.00,3.0,8.9,14.9
1940-11,95.09,-1.1,3.5,8.1
1940-12,49.18,-4.3,1.4,7.1
1941-01,79.10,-7.5,-3.4,0.7
1941-02,38.12,-10.1,-5.4,-0.6
1941-03,52.49,-8.4,-2.6,3.2
1941-04,56.74,1.0,9.0,17.0
1941-05,81.11,4.6,12.4,20.1
1941-06,179.14,10.5,16.4,22.2
1941-07,141.15,13.1,18.9,24.6
1941-08,198.94,10.3,17.3,24.3
1941-09,50.34,8.1,15.6,23.2
1941-10,90.19,5.9,12.1,18.3
1941-11,70.28,-2.3,4.3,10.8
1941-12,56.93,-5.1,0.1,5.2
1942-01,51.68,-8.9,-3.7,1.6
1942-02,73.15,-10.3,-5.3,-0.4
1942-03,93.76,-3.5,2.3,8.1
1942-04,82.33,0.7,8.3,15.9
1942-05,144.31,7.6,13.7,19.8
1942-06,125.52,12.0,17.4,22.7
1942-07,114.86,13.1,18.8,24.5
1942-08,239.73,12.2,17.3,22.4
1942-09,115.43,8.5,14.4,20.2
1942-10,131.90,4.2,9.8,15.4
1942-11,108.37,-0.2,4.4,8.9
1942-12,146.34,-8.3,-4.2,-0.1
1943-01,112.38,-6.1,-1.5,3.1
1943-02,68.61,-7.9,-2.5,3.0
1943-03,102.41,-5.3,0.6,6.6
1943-04,112.34,-1.4,4.8,10.9
1943-05,118.32,7.7,13.5,19.4
1943-06,79.25,13.9,19.9,25.9
1943-07,213.32,12.5,18.3,24.1
1943-08,131.63,10.7,17.7,24.8
1943-09,32.69,5.5,12.9,20.3
1943-10,54.81,2.2,8.0,13.8
1943-11,79.23,-3.3,2.6,8.5
1943-12,55.00,-8.7,-3.2,2.3
1944-01,55.61,-8.5,-2.9,2.8
1944-02,114.78,-6.6,-1.1,4.3
1944-03,145.33,-4.9,0.3,5.6
1944-04,169.98,0.7,6.2,11.7
1944-05,153.17,9.0,15.9,22.8
1944-06,147.34,11.8,17.8,23.9
1944-07,64.49,12.6,18.9,25.2
1944-08,67.34,12.7,18.5,24.3
1944-09,132.44,10.4,14.8,19.2
1944-10,142.25,3.6,9.4,15.2
1944-11,75.51,-0.9,3.7,8.4
1944-12,139.89,-8.7,-3.8,1.1
1945-01,104.71,-8.8,-4.6,-0.5
1945-02,112.51,-7.0,-1.8,3.3
1945-03,128.11,1.4,8.0,14.6
1945-04,103.79,2.6,9.6,16.6
1945-05,143.22,4.9,11.2,17.5
1945-06,115.09,10.2,16.4,22.5
1945-07,151.74,12.3,18.2,24.1
1945-08,106.75,10.1,16.9,23.8
1945-09,184.33,10.9,16.2,21.5
1945-10,50.53,2.6,8.6,14.6
1945-11,154.84,-0.5,4.6,9.7
1945-12,52.75,-8.9,-5.1,-1.3
1946-01,61.67,-6.3,-1.4,3.6
1946-02,97.35,-6.6,-1.3,4.1
1946-03,77.31,0.3,6.3,12.3
1946-04,60.51,1.1,7.4,13.8
1946-05,156.55,7.3,12.5,17.6
1946-06,196.22,10.4,16.4,22.4
1946-07,99.61,10.9,17.5,24.2
1946-08,55.12,9.7,15.8,21.8
1946-09,55.54,6.2,14.1,22.0
1946-10,89.26,3.3,10.5,17.7
