PRISM Time Series Data
Location:  Lat: 39.0255   Lon: -79.4277   Elev: 1009m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1895-01 - 2018-07
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Feb-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
1900-11,145.72,-0.9,4.1,9.2
1900-12,72.20,-7.5,-2.5,2.6
1901-01,98.24,-7.8,-2.8,2.2
1901-02,40.59,-11.9,-7.0,-2.1
1901-03,110.85,-3.9,1.7,7.2
1901-04,172.41,-1.4,4.3,10.0
1901-05,170.33,5.6,12.0,18.4
1901-06,118.95,10.0,17.1,24.3
1901-07,90.75,14.4,21.0,27.5
1901-08,127.51,12.4,18.7,24.9
1901-09,71.61,6.7,13.7,20.7
1901-10,17.57,0.9,9.0,17.1
1901-11,89.72,-5.5,-0.3,4.9
1901-12,166.69,-8.6,-3.1,2.3
1902-01,130.16,-9.6,-4.5,0.6
1902-02,81.11,-11.2,-6.8,-2.3
1902-03,128.41,-3.8,2.5,8.8
1902-04,106.46,-0.4,5.7,11.8
1902-05,101.09,6.9,14.2,21.6
1902-06,141.54,8.0,15.4,22.9
1902-07,114.50,12.3,19.0,25.7
1902-08,59.29,9.6,16.8,24.0
1902-09,89.92,6.6,14.2,21.8
1902-10,81.50,3.5,10.1,16.7
1902-11,73.73,0.3,6.8,13.1
1902-12,173.83,-7.3,-2.5,2.3
1903-01,102.82,-9.0,-3.7,1.6
1903-02,187.22,-8.4,-2.3,3.8
1903-03,132.37,0.6,6.6,12.6
1903-04,107.25,0.1,7.0,13.9
1903-05,105.65,5.8,13.8,21.8
1903-06,150.13,8.1,14.1,20.1
1903-07,111.82,11.3,18.4,25.4
1903-08,86.88,11.2,17.6,24.1
1903-09,51.13,6.0,13.9,21.8
1903-10,71.03,2.4,8.8,15.2
1903-11,88.89,-6.1,0.2,6.5
1903-12,57.58,-12.0,-6.3,-0.6
1904-01,92.72,-11.5,-5.6,0.3
1904-02,76.29,-11.8,-5.2,1.3
1904-03,121.75,-3.5,2.7,8.9
1904-04,88.55,-1.2,5.0,11.1
1904-05,95.86,5.3,12.7,20.1
1904-06,110.98,9.8,16.5,23.2
1904-07,103.65,10.8,17.5,24.1
1904-08,61.15,9.5,16.9,24.3
1904-09,72.76,7.4,15.3,23.2
1904-10,57.81,0.4,8.7,16.9
1904-11,14.30,-4.9,1.6,8.1
1904-12,95.42,-8.5,-3.3,1.9
1905-01,110.90,-11.3,-5.9,-0.6
1905-02,78.25,-12.3,-6.9,-1.5
1905-03,139.48,-2.5,4.1,10.6
1905-04,85.59,0.1,7.2,14.3
1905-05,126.86,6.8,13.9,20.9
1905-06,116.53,10.7,17.2,23.8
1905-07,160.44,12.7,18.7,24.7
1905-08,106.21,10.9,17.3,23.7
1905-09,63.34,7.3,14.6,21.8
1905-10,143.25,1.9,8.9,15.9
1905-11,90.35,-3.7,2.3,8.2
1905-12,86.12,-6.3,-1.3,3.6
1906-01,124.28,-4.8,0.2,5.3
1906-02,58.02,-10.3,-3.3,3.8
1906-03,155.66,-5.4,-1.0,3.5
1906-04,133.43,0.6,7.7,14.9
1906-05,69.51,4.8,12.7,20.6
1906-06,127.88,10.9,17.5,24.1
1906-07,91.60,11.9,18.0,24.2
1906-08,157.55,14.4,19.7,25.1
1906-09,102.67,10.4,16.8,23.1
1906-10,78.18,3.3,8.9,14.5
1906-11,64.85,-2.5,3.7,10.0
1906-12,152.18,-5.4,-0.7,4.0
1907-01,282.34,-5.5,0.1,5.8
1907-02,99.17,-10.1,-4.2,1.8
1907-03,182.02,-0.9,5.3,11.5
1907-04,92.67,-2.5,3.4,9.4
1907-05,136.08,4.0,11.0,18.0
1907-06,146.90,7.5,13.9,20.3
1907-07,223.68,11.6,18.1,24.6
1907-08,145.56,10.0,16.5,22.9
1907-09,120.89,9.0,15.1,21.3
1907-10,94.77,-0.8,6.4,13.6
1907-11,113.66,-2.6,2.1,6.8
1907-12,101.37,-7.0,-1.6,3.8
1908-01,96.26,-10.0,-3.9,2.1
1908-02,126.64,-9.7,-4.7,0.3
1908-03,177.77,-1.6,4.8,11.1
1908-04,128.39,1.8,8.6,15.5
1908-05,224.76,7.6,13.1,18.6
1908-06,83.58,8.9,16.3,23.8
1908-07,135.42,12.1,19.1,26.0
1908-08,80.01,10.4,17.1,23.7
1908-09,26.31,5.4,14.8,24.2
1908-10,26.32,1.2,9.2,17.1
1908-11,23.13,-4.2,3.2,10.6
1908-12,81.33,-6.3,-1.0,4.3
1909-01,121.43,-6.1,-0.5,5.2
1909-02,123.13,-4.4,1.5,7.4
1909-03,107.47,-4.7,0.8,6.3
1909-04,150.95,0.6,7.5,14.4
1909-05,87.96,4.8,12.1,19.5
1909-06,171.58,11.5,17.8,24.1
1909-07,93.13,9.7,16.9,24.0
1909-08,127.83,10.1,17.2,24.3
1909-09,99.36,6.8,13.8,20.7
1909-10,107.91,-0.5,6.5,13.5
1909-11,36.24,-0.8,6.4,13.6
1909-12,88.39,-10.3,-5.3,-0.3
1910-01,228.08,-7.8,-2.6,2.7
1910-02,90.51,-8.8,-3.0,2.8
1910-03,19.52,-2.2,5.9,14.1
1910-04,78.87,1.1,8.3,15.4
1910-05,114.25,3.4,10.8,18.1
1910-06,184.01,9.1,15.2,21.3
1910-07,102.08,12.7,19.2,25.7
1910-08,48.57,9.5,17.5,25.4
1910-09,93.17,9.5,16.2,23.0
1910-10,44.52,3.9,11.1,18.3
1910-11,79.14,-4.5,-0.3,3.9
1910-12,85.72,-10.7,-5.6,-0.6
1911-01,191.60,-5.5,-0.0,5.4
1911-02,63.54,-5.1,-0.2,4.6
1911-03,92.00,-5.5,0.5,6.5
1911-04,131.79,-0.5,5.6,11.6
1911-05,50.17,6.2,14.9,23.6
1911-06,154.47,10.4,17.4,24.4
1911-07,70.13,11.0,18.9,26.7
1911-08,227.09,12.1,19.0,25.9
1911-09,138.38,10.2,16.7,23.3
1911-10,143.63,4.4,10.2,16.0
1911-11,66.22,-3.7,1.9,7.4
1911-12,95.98,-4.4,1.1,6.5
1912-01,94.07,-13.3,-7.5,-1.7
1912-02,85.30,-11.6,-5.9,-0.1
1912-03,147.46,-4.5,1.1,6.7
1912-04,99.32,1.9,9.3,16.8
1912-05,110.82,6.2,13.5,20.8
1912-06,143.69,8.0,15.4,22.8
1912-07,273.79,12.3,18.5,24.8
1912-08,126.06,10.3,16.3,22.4
1912-09,149.79,10.2,16.8,23.4
1912-10,41.69,1.9,9.7,17.4
1912-11,69.69,-2.3,3.3,8.9
1912-12,89.47,-6.9,-0.7,5.6
1913-01,165.14,-4.6,1.9,8.4
1913-02,80.07,-8.5,-3.0,2.6
1913-03,112.11,-2.3,4.3,10.8
1913-04,83.46,0.5,7.4,14.3
1913-05,195.31,5.0,12.3,19.5
1913-06,98.63,9.3,16.9,24.5
1913-07,173.24,12.1,18.9,25.6
1913-08,83.50,11.0,18.0,24.9
1913-09,97.41,6.4,13.8,21.2
1913-10,144.99,3.9,9.4,15.0
1913-11,155.54,-1.6,4.0,9.6
1913-12,70.90,-5.2,-0.4,4.4
1914-01,115.10,-6.0,-1.2,3.5
1914-02,104.27,-11.3,-5.3,0.6
1914-03,119.60,-7.3,-1.6,4.2
1914-04,159.60,0.6,7.2,13.7
1914-05,66.39,4.9,12.9,20.8
1914-06,124.38,10.2,17.8,25.4
1914-07,134.39,11.4,18.3,25.3
1914-08,113.02,10.4,17.7,25.0
1914-09,50.37,5.4,13.1,20.7
1914-10,64.71,4.2,10.4,16.7
1914-11,35.62,-4.0,2.6,9.2
1914-12,146.81,-8.9,-4.4,0.1
1915-01,139.06,-7.5,-2.8,2.0
1915-02,115.13,-5.5,-0.4,4.8
1915-03,50.58,-7.5,-2.8,2.0
1915-04,65.66,0.6,8.6,16.6
1915-05,119.40,5.5,11.9,18.3
1915-06,83.12,8.0,15.4,22.8
1915-07,112.01,11.2,17.9,24.6
1915-08,156.45,11.0,16.8,22.6
1915-09,100.53,9.0,15.8,22.5
1915-10,104.48,4.2,10.7,17.3
1915-11,82.22,-2.2,4.1,10.3
1915-12,106.14,-7.6,-3.1,1.4
1916-01,166.85,-5.5,1.2,7.9
1916-02,127.40,-8.9,-3.3,2.4
1916-03,134.57,-6.4,-0.4,5.6
1916-04,93.50,0.6,6.4,12.2
1916-05,98.01,8.2,14.4,20.7
1916-06,147.86,8.1,14.5,20.9
1916-07,82.91,13.3,19.4,25.4
1916-08,125.17,11.6,18.1,24.7
1916-09,113.27,6.0,13.4,20.8
1916-10,80.74,0.9,8.8,16.6
1916-11,49.33,-3.3,3.4,10.0
1916-12,84.80,-8.5,-2.5,3.6
1917-01,152.32,-7.8,-2.2,3.4
1917-02,95.17,-9.7,-3.8,2.1
1917-03,150.39,-4.2,1.5,7.1
1917-04,66.39,0.7,7.1,13.6
1917-05,131.54,4.0,9.5,14.9
1917-06,91.58,9.1,15.7,22.4
1917-07,115.48,12.6,18.5,24.4
1917-08,74.21,11.1,17.9,24.7
1917-09,75.11,6.0,12.9,19.8
1917-10,97.69,-0.4,6.2,12.8
1917-11,26.47,-5.3,0.9,7.2
1917-12,36.17,-13.6,-7.8,-2.1
1918-01,116.71,-14.1,-9.1,-4.0
1918-02,139.19,-7.7,-1.2,5.4
1918-03,120.14,-3.3,4.5,12.3
1918-04,135.15,0.2,6.4,12.5
1918-05,125.66,8.4,15.6,22.8
1918-06,97.07,8.9,15.8,22.7
1918-07,83.74,10.1,16.6,23.1
1918-08,98.33,13.3,19.9,26.5
1918-09,96.54,4.8,11.7,18.5
1918-10,86.32,3.7,11.0,18.3
1918-11,56.72,-3.0,3.0,9.0
1918-12,130.30,-3.6,1.4,6.3
1919-01,116.05,-8.2,-1.7,4.8
1919-02,51.32,-7.5,-2.1,3.4
1919-03,59.36,-3.7,3.4,10.4
1919-04,49.72,-0.2,6.7,13.7
1919-05,118.29,5.7,12.3,18.9
1919-06,146.32,11.3,18.2,25.2
1919-07,152.60,11.8,18.8,25.7
1919-08,106.27,10.4,16.8,23.2
1919-09,44.47,6.9,14.9,22.8
1919-10,155.92,7.8,13.6,19.4
1919-11,87.29,-2.2,3.8,9.9
1919-12,115.22,-10.4,-3.8,2.8
1920-01,126.45,-9.1,-4.3,0.6
1920-02,82.73,-7.9,-3.7,0.5
1920-03,86.75,-4.1,2.7,9.6
1920-04,130.59,0.2,5.9,11.5
1920-05,78.94,3.4,10.5,17.5
1920-06,136.77,9.1,15.9,22.7
1920-07,142.50,10.3,17.2,24.1
1920-08,129.19,12.8,17.9,23.0
1920-09,76.75,9.3,15.8,22.4
1920-10,33.09,3.8,11.3,18.7
1920-11,108.08,-2.1,2.4,6.9
1920-12,81.18,-5.4,-1.1,3.3
1921-01,90.65,-6.4,-0.8,4.7
1921-02,77.10,-5.3,-0.1,5.0
1921-03,81.04,0.3,8.2,16.0
1921-04,63.06,2.8,10.2,17.6
1921-05,167.97,6.3,12.2,18.1
1921-06,113.97,10.8,17.9,24.9
1921-07,100.04,13.4,20.1,26.8
1921-08,161.10,9.9,16.6,23.3
1921-09,156.90,12.1,18.2,24.3
1921-10,73.38,2.1,9.2,16.4
1921-11,150.48,0.3,5.3,10.3
1921-12,107.31,-5.1,-0.3,4.5
1922-01,99.86,-10.3,-4.2,1.9
1922-02,92.68,-5.1,0.7,6.4
1922-03,134.02,-2.3,3.6,9.6
1922-04,80.06,1.6,8.4,15.3
1922-05,78.17,6.8,14.1,21.3
1922-06,113.12,11.3,17.6,24.0
1922-07,120.26,12.4,18.7,25.1
1922-08,89.53,9.6,16.6,23.5
1922-09,53.71,7.3,15.5,23.7
1922-10,53.30,1.8,9.6,17.5
1922-11,46.61,-2.3,3.7,9.7
1922-12,119.08,-6.2,0.2,6.6
1923-01,147.11,-6.5,-1.4,3.8
1923-02,124.02,-8.4,-3.8,0.8
1923-03,78.99,-5.1,2.2,9.5
1923-04,100.62,-1.4,6.4,14.3
1923-05,62.47,3.0,11.5,19.9
1923-06,144.66,9.9,17.4,24.8
1923-07,115.68,10.9,18.0,25.2
1923-08,86.54,12.2,17.9,23.7
1923-09,102.45,8.5,15.3,22.1
1923-10,26.78,-0.0,7.6,15.2
1923-11,104.34,-2.5,3.0,8.6
1923-12,176.89,-2.5,3.2,8.9
1924-01,129.76,-9.9,-3.6,2.6
1924-02,127.87,-8.3,-3.9,0.4
1924-03,153.60,-4.5,0.2,4.8
1924-04,103.79,-0.8,6.0,12.9
1924-05,225.82,3.6,9.5,15.4
1924-06,137.31,10.0,16.7,23.3
1924-07,138.80,10.3,17.2,24.0
1924-08,105.42,11.0,18.0,25.1
1924-09,145.86,5.9,12.0,18.1
1924-10,13.30,0.0,8.7,17.4
1924-11,53.13,-3.0,2.6,8.2
1924-12,67.51,-7.8,-2.0,3.8
1925-01,107.95,-9.1,-3.7,1.6
1925-02,56.75,-4.5,1.8,8.2
1925-03,103.12,-4.0,3.1,10.1
1925-04,80.73,1.4,9.2,17.1
1925-05,103.18,3.0,10.3,17.6
1925-06,132.02,10.7,18.2,25.7
1925-07,147.74,11.2,17.9,24.7
1925-08,73.10,9.6,17.3,25.0
1925-09,93.51,10.6,17.8,24.9
1925-10,220.97,2.3,6.3,10.3
1925-11,124.11,-3.7,2.0,7.6
1925-12,34.29,-7.4,-2.8,1.8
1926-01,134.32,-8.4,-3.2,2.0
1926-02,139.26,-6.8,-1.8,3.3
1926-03,112.30,-6.9,-1.5,3.9
1926-04,89.85,-1.5,5.2,11.8
1926-05,71.13,5.0,12.5,20.0
1926-06,110.54,8.4,15.0,21.5
1926-07,128.74,11.7,18.5,25.4
1926-08,260.97,13.5,18.9,24.3
1926-09,158.98,10.8,16.4,22.1
1926-10,141.45,4.1,9.6,15.1
1926-11,83.31,-4.0,2.0,7.9
1926-12,135.71,-7.0,-2.3,2.5
1927-01,146.85,-7.2,-2.6,2.0
1927-02,151.71,-3.7,1.4,6.5
1927-03,85.87,-1.5,4.0,9.6
1927-04,154.73,0.7,6.7,12.6
1927-05,161.18,6.9,12.1,17.2
1927-06,125.84,7.9,14.5,21.1
1927-07,143.79,11.6,18.3,25.0
1927-08,137.47,8.9,15.1,21.4
1927-09,50.45,7.7,15.4,23.0
1927-10,122.41,3.8,11.0,18.3
1927-11,110.48,0.2,5.8,11.4
1927-12,122.89,-7.1,-1.7,3.7
1928-01,93.84,-7.9,-2.8,2.4
1928-02,79.73,-6.9,-1.9,3.0
1928-03,131.41,-4.7,1.3,7.2
1928-04,155.70,-0.5,5.6,11.7
1928-05,95.46,3.7,11.2,18.7
1928-06,212.76,9.4,15.2,21.0
1928-07,120.44,12.2,18.7,25.2
1928-08,129.02,13.2,19.1,25.0
1928-09,66.83,6.2,12.4,18.6
1928-10,50.24,3.3,10.2,17.2
1928-11,119.08,-0.9,3.8,8.5
1928-12,64.36,-7.3,-1.2,5.0
1929-01,104.43,-8.4,-3.0,2.5
1929-02,73.79,-9.2,-3.8,1.7
1929-03,81.65,-2.3,4.7,11.7
1929-04,162.65,2.5,9.1,15.8
1929-05,183.53,5.5,12.1,18.7
1929-06,75.07,8.9,16.0,23.2
1929-07,86.25,11.0,17.9,24.8
1929-08,75.82,9.3,16.5,23.6
1929-09,93.64,8.1,15.3,22.6
1929-10,204.28,1.8,8.0,14.3
1929-11,128.89,-1.1,3.4,7.9
1929-12,84.85,-4.5,0.3,5.0
1930-01,46.70,-6.9,-1.3,4.4
1930-02,80.26,-5.1,1.0,7.2
1930-03,84.21,-5.1,1.2,7.4
1930-04,76.83,0.4,7.4,14.4
1930-05,63.46,6.3,13.4,20.4
1930-06,97.84,8.4,16.2,24.0
1930-07,55.33,10.6,18.9,27.2
1930-08,48.27,8.9,17.0,25.2
1930-09,32.77,9.4,17.3,25.2
1930-10,24.69,-0.8,7.1,14.9
1930-11,35.23,-4.5,2.4,9.3
1930-12,104.56,-8.6,-3.7,1.1
1931-01,69.36,-7.7,-2.3,3.1
1931-02,81.37,-5.9,-0.7,4.4
1931-03,97.39,-4.5,-0.9,2.7
1931-04,98.36,-0.8,6.5,13.8
1931-05,187.47,5.2,12.2,19.3
1931-06,101.58,9.1,16.8,24.4
1931-07,111.01,13.4,20.4,27.4
1931-08,148.73,11.6,17.7,23.7
1931-09,116.91,10.1,17.1,24.1
1931-10,49.45,3.5,10.5,17.5
1931-11,63.74,2.5,8.0,13.5
1931-12,133.52,-1.8,3.2,8.1
1932-01,125.92,-1.5,3.7,8.9
1932-02,131.60,-4.0,2.0,7.9
1932-03,174.16,-6.5,-0.9,4.6
1932-04,78.10,-0.5,6.8,14.0
1932-05,115.60,5.4,12.5,19.7
1932-06,97.86,9.5,16.8,24.1
1932-07,137.44,11.8,18.3,24.8
1932-08,135.45,9.9,17.9,25.8
1932-09,55.09,6.8,14.8,22.8
1932-10,116.90,3.3,9.5,15.7
1932-11,78.77,-3.7,2.3,8.2
1932-12,66.56,-7.2,-0.4,6.3
1933-01,72.36,-3.5,1.8,7.1
1933-02,109.35,-7.4,-1.5,4.4
1933-03,191.99,-4.5,0.4,5.3
1933-04,131.20,1.0,7.9,14.9
1933-05,270.90,8.9,14.5,20.1
1933-06,71.76,9.8,17.4,25.1
1933-07,141.06,11.1,18.2,25.2
1933-08,189.97,11.7,17.5,23.4
1933-09,146.62,11.1,17.1,23.1
1933-10,59.21,1.8,8.9,16.0
1933-11,100.04,-3.3,1.8,7.0
1933-12,121.60,-5.3,0.9,7.1
1934-01,151.93,-5.6,-0.3,5.1
1934-02,61.47,-14.9,-8.3,-1.6
1934-03,116.81,-6.4,0.5,7.4
1934-04,96.08,0.3,7.5,14.7
1934-05,67.08,5.1,13.1,21.1
1934-06,97.99,11.8,19.0,26.2
1934-07,146.80,13.8,20.9,28.0
1934-08,132.66,11.7,17.8,23.8
1934-09,146.42,8.7,15.9,23.1
1934-10,42.07,1.7,9.1,16.5
1934-11,103.95,-0.8,5.2,11.3
1934-12,72.56,-7.5,-2.3,2.9
1935-01,168.42,-8.2,-2.2,3.8
1935-02,78.18,-7.2,-1.7,3.8
1935-03,157.29,-0.6,5.8,12.2
1935-04,92.73,-0.4,5.5,11.4
1935-05,170.00,4.5,11.2,17.9
1935-06,161.28,9.1,16.0,22.8
1935-07,137.55,13.6,19.9,26.2
1935-08,179.20,12.6,18.5,24.4
1935-09,117.21,7.8,14.7,21.5
1935-10,96.20,1.6,9.3,17.0
1935-11,86.92,-0.5,4.9,10.4
1935-12,125.43,-10.0,-5.9,-1.7
1936-01,133.43,-11.0,-5.8,-0.6
1936-02,85.72,-11.8,-5.4,0.9
1936-03,215.61,-2.6,3.5,9.7
1936-04,119.24,-1.0,5.6,12.1
1936-05,73.79,5.4,13.7,21.9
1936-06,87.43,9.0,17.0,24.9
1936-07,175.80,11.8,19.3,26.7
1936-08,141.18,12.6,19.6,26.7
1936-09,49.04,9.4,16.7,24.0
1936-10,132.08,3.7,10.2,16.7
1936-11,70.63,-3.7,2.2,8.1
1936-12,100.34,-5.8,-0.1,5.5
1937-01,222.29,-1.6,3.7,8.9
1937-02,114.61,-7.7,-2.2,3.4
1937-03,91.93,-5.4,-0.0,5.3
1937-04,130.41,0.4,6.5,12.7
1937-05,123.52,5.3,12.3,19.2
1937-06,114.57,11.1,17.6,24.1
1937-07,82.88,11.5,18.5,25.4
1937-08,196.02,12.5,19.3,26.1
1937-09,53.96,6.3,13.7,21.0
1937-10,257.37,2.2,7.8,13.4
1937-11,38.29,-3.5,2.1,7.7
1937-12,75.76,-7.4,-2.6,2.2
1938-01,64.90,-7.5,-2.1,3.3
1938-02,93.57,-4.4,1.5,7.4
1938-03,121.31,-1.2,4.9,11.1
1938-04,77.43,1.3,8.4,15.4
1938-05,192.97,5.6,11.9,18.2
1938-06,144.06,8.7,15.4,22.2
1938-07,195.07,12.4,18.8,25.2
1938-08,54.09,11.6,18.9,26.2
1938-09,102.55,8.8,14.7,20.7
1938-10,29.80,1.4,9.7,17.9
1938-11,113.73,-3.8,4.3,12.3
1938-12,52.04,-7.0,-1.8,3.4
1939-01,120.24,-6.1,-0.8,4.5
1939-02,143.77,-5.8,0.3,6.5
1939-03,126.80,-3.0,3.5,10.0
1939-04,150.24,-0.5,5.7,11.9
1939-05,54.60,5.7,13.5,21.2
1939-06,196.56,11.9,18.3,24.7
1939-07,158.19,11.5,17.6,23.7
1939-08,50.15,11.7,18.7,25.7
1939-09,84.13,8.1,16.4,24.8
1939-10,103.77,2.1,9.8,17.6
1939-11,33.41,-3.2,2.2,7.6
1939-12,69.32,-5.6,-0.5,4.6
1940-01,39.68,-14.0,-9.6,-5.1
1940-02,108.50,-7.7,-2.5,2.6
1940-03,105.39,-5.3,-0.1,5.2
1940-04,162.57,-0.9,5.6,12.1
1940-05,150.11,4.9,11.8,18.8
1940-06,143.12,11.3,17.4,23.5
1940-07,121.74,11.3,18.2,25.0
1940-08,136.73,11.6,17.7,23.8
1940-09,115.97,5.3,12.7,20.1
1940-10,62.53,2.1,9.0,15.8
1940-11,96.25,-1.9,3.3,8.5
1940-12,50.29,-4.2,2.1,8.4
1941-01,82.31,-7.7,-3.1,1.6
1941-02,41.67,-10.3,-5.3,-0.4
1941-03,52.78,-9.1,-2.9,3.3
1941-04,54.96,0.8,9.1,17.5
1941-05,78.97,3.8,12.1,20.4
1941-06,178.72,9.9,16.4,22.9
1941-07,141.90,12.5,19.1,25.8
1941-08,203.76,9.4,17.2,25.0
1941-09,52.97,7.3,15.7,24.1
1941-10,86.77,4.9,11.8,18.7
1941-11,72.78,-3.1,4.0,11.1
1941-12,56.25,-5.2,0.6,6.4
1942-01,53.50,-9.4,-3.6,2.1
1942-02,76.87,-11.0,-5.4,0.1
1942-03,95.22,-3.9,2.5,9.0
1942-04,76.17,0.0,8.2,16.4
1942-05,141.95,6.5,13.6,20.6
1942-06,128.71,11.0,17.6,24.2
1942-07,110.51,12.3,18.9,25.4
1942-08,246.99,11.5,17.5,23.5
1942-09,120.31,7.7,14.3,21.0
1942-10,127.85,2.9,9.8,16.6
1942-11,114.22,-1.5,4.0,9.5
1942-12,143.92,-8.8,-3.8,1.1
1943-01,116.99,-6.8,-1.5,3.9
1943-02,73.56,-8.7,-2.5,3.6
1943-03,104.49,-6.3,0.4,7.2
1943-04,105.91,-2.8,4.2,11.3
1943-05,117.34,6.9,13.5,20.1
1943-06,78.09,13.3,20.0,26.7
1943-07,204.23,11.7,18.3,25.0
1943-08,142.55,10.0,17.6,25.1
1943-09,31.96,4.7,12.8,20.8
1943-10,54.34,1.3,7.7,14.1
1943-11,81.95,-4.2,2.2,8.5
1943-12,53.79,-8.9,-3.4,2.2
1944-01,56.78,-8.7,-2.7,3.4
1944-02,120.67,-6.9,-0.9,5.0
1944-03,147.31,-5.4,0.4,6.3
1944-04,157.78,0.1,6.2,12.3
1944-05,151.44,8.0,15.8,23.5
1944-06,148.98,10.9,17.8,24.7
1944-07,62.81,12.5,19.3,26.0
1944-08,66.51,12.4,18.7,25.0
1944-09,132.59,10.1,15.0,19.9
1944-10,136.61,3.2,9.7,16.1
1944-11,76.78,-1.4,4.1,9.6
1944-12,142.99,-8.7,-3.0,2.8
1945-01,111.67,-9.0,-4.3,0.3
1945-02,117.86,-7.1,-1.5,4.1
1945-03,128.41,1.3,8.4,15.5
1945-04,101.73,2.6,10.1,17.6
1945-05,134.86,4.3,11.5,18.6
1945-06,118.52,9.7,16.5,23.3
1945-07,142.61,11.6,18.5,25.3
1945-08,99.01,9.0,16.9,24.9
1945-09,173.39,10.3,16.4,22.5
1945-10,46.90,1.7,8.4,15.0
1945-11,153.57,-0.9,4.9,10.7
1945-12,50.45,-9.0,-4.8,-0.6
1946-01,64.45,-6.4,-1.0,4.4
1946-02,94.87,-6.3,-0.6,5.1
1946-03,72.37,0.3,6.9,13.5
1946-04,57.85,0.7,7.8,14.8
1946-05,158.03,6.9,12.8,18.7
1946-06,214.51,10.0,16.7,23.5
1946-07,104.35,10.4,17.8,25.2
1946-08,56.96,9.2,16.0,22.8
1946-09,49.12,5.2,13.9,22.6
1946-10,88.09,2.3,10.4,18.4
